id;nom;description
2421;estimated_living_with_hiv;estimated_living_with_hiv
2422;estimated_living_with_hiv;estimated_living_with_hiv
2423;estimated_living_with_hiv;estimated_living_with_hiv
2424;estimated_living_with_hiv;estimated_living_with_hiv
2425;estimated_living_with_hiv;estimated_living_with_hiv
2426;estimated_living_with_hiv;estimated_living_with_hiv
2427;estimated_living_with_hiv;estimated_living_with_hiv
2428;estimated_living_with_hiv;estimated_living_with_hiv
2429;estimated_living_with_hiv;estimated_living_with_hiv
2430;estimated_living_with_hiv;estimated_living_with_hiv
2431;estimated_living_with_hiv;estimated_living_with_hiv
2432;estimated_living_with_hiv;estimated_living_with_hiv
2433;estimated_living_with_hiv;estimated_living_with_hiv
2434;estimated_living_with_hiv;estimated_living_with_hiv
2435;estimated_living_with_hiv;estimated_living_with_hiv
2436;estimated_living_with_hiv;estimated_living_with_hiv
2437;estimated_living_with_hiv;estimated_living_with_hiv
2438;estimated_living_with_hiv;estimated_living_with_hiv
2439;estimated_living_with_hiv;estimated_living_with_hiv
2440;estimated_living_with_hiv;estimated_living_with_hiv
2441;estimated_living_with_hiv;estimated_living_with_hiv
2442;estimated_living_with_hiv;estimated_living_with_hiv
2443;estimated_living_with_hiv;estimated_living_with_hiv
2444;estimated_living_with_hiv;estimated_living_with_hiv
2445;estimated_living_with_hiv;estimated_living_with_hiv
2446;estimated_living_with_hiv;estimated_living_with_hiv
2447;estimated_living_with_hiv;estimated_living_with_hiv
2448;estimated_living_with_hiv;estimated_living_with_hiv
2449;estimated_living_with_hiv;estimated_living_with_hiv
2450;estimated_living_with_hiv;estimated_living_with_hiv
2451;estimated_living_with_hiv;estimated_living_with_hiv
2452;estimated_living_with_hiv;estimated_living_with_hiv
2453;estimated_living_with_hiv;estimated_living_with_hiv
2454;estimated_living_with_hiv;estimated_living_with_hiv
2455;estimated_living_with_hiv;estimated_living_with_hiv
2456;estimated_living_with_hiv;estimated_living_with_hiv
2457;estimated_living_with_hiv;estimated_living_with_hiv
2458;estimated_living_with_hiv;estimated_living_with_hiv
2459;estimated_living_with_hiv;estimated_living_with_hiv
2460;estimated_living_with_hiv;estimated_living_with_hiv
2461;estimated_living_with_hiv;estimated_living_with_hiv
2462;estimated_living_with_hiv;estimated_living_with_hiv
2463;estimated_living_with_hiv;estimated_living_with_hiv
2464;estimated_living_with_hiv;estimated_living_with_hiv
2465;estimated_living_with_hiv;estimated_living_with_hiv
2466;estimated_living_with_hiv;estimated_living_with_hiv
2467;estimated_living_with_hiv;estimated_living_with_hiv
2468;estimated_living_with_hiv;estimated_living_with_hiv
2469;estimated_living_with_hiv;estimated_living_with_hiv
2470;estimated_living_with_hiv;estimated_living_with_hiv
2471;estimated_living_with_hiv;estimated_living_with_hiv
2472;estimated_living_with_hiv;estimated_living_with_hiv
2473;estimated_living_with_hiv;estimated_living_with_hiv
2474;estimated_living_with_hiv;estimated_living_with_hiv
2475;estimated_living_with_hiv;estimated_living_with_hiv
2476;estimated_living_with_hiv;estimated_living_with_hiv
2477;estimated_living_with_hiv;estimated_living_with_hiv
2478;estimated_living_with_hiv;estimated_living_with_hiv
2479;estimated_living_with_hiv;estimated_living_with_hiv
2480;estimated_living_with_hiv;estimated_living_with_hiv
2481;estimated_living_with_hiv;estimated_living_with_hiv
2482;estimated_living_with_hiv;estimated_living_with_hiv
2483;estimated_living_with_hiv;estimated_living_with_hiv
2484;estimated_living_with_hiv;estimated_living_with_hiv
2485;estimated_living_with_hiv;estimated_living_with_hiv
2486;estimated_living_with_hiv;estimated_living_with_hiv
2487;estimated_living_with_hiv;estimated_living_with_hiv
2488;estimated_living_with_hiv;estimated_living_with_hiv
2489;estimated_living_with_hiv;estimated_living_with_hiv
2490;estimated_living_with_hiv;estimated_living_with_hiv
2491;estimated_living_with_hiv;estimated_living_with_hiv
2492;estimated_living_with_hiv;estimated_living_with_hiv
2493;estimated_living_with_hiv;estimated_living_with_hiv
2494;estimated_living_with_hiv;estimated_living_with_hiv
2495;estimated_living_with_hiv;estimated_living_with_hiv
2496;estimated_living_with_hiv;estimated_living_with_hiv
2497;estimated_living_with_hiv;estimated_living_with_hiv
2498;estimated_living_with_hiv;estimated_living_with_hiv
2499;estimated_living_with_hiv;estimated_living_with_hiv
2500;estimated_living_with_hiv;estimated_living_with_hiv
2501;estimated_living_with_hiv;estimated_living_with_hiv
2502;estimated_living_with_hiv;estimated_living_with_hiv
2503;estimated_living_with_hiv;estimated_living_with_hiv
2504;estimated_living_with_hiv;estimated_living_with_hiv
2505;estimated_living_with_hiv;estimated_living_with_hiv
2506;estimated_living_with_hiv;estimated_living_with_hiv
2507;estimated_living_with_hiv;estimated_living_with_hiv
2508;estimated_living_with_hiv;estimated_living_with_hiv
2509;estimated_living_with_hiv;estimated_living_with_hiv
2510;estimated_living_with_hiv;estimated_living_with_hiv
2511;estimated_living_with_hiv;estimated_living_with_hiv
2512;estimated_living_with_hiv;estimated_living_with_hiv
2513;estimated_living_with_hiv;estimated_living_with_hiv
2514;estimated_living_with_hiv;estimated_living_with_hiv
2515;estimated_living_with_hiv;estimated_living_with_hiv
2516;estimated_living_with_hiv;estimated_living_with_hiv
2517;estimated_living_with_hiv;estimated_living_with_hiv
2518;estimated_living_with_hiv;estimated_living_with_hiv
2519;estimated_living_with_hiv;estimated_living_with_hiv
2520;estimated_living_with_hiv;estimated_living_with_hiv
2521;estimated_living_with_hiv;estimated_living_with_hiv
2522;estimated_living_with_hiv;estimated_living_with_hiv
2523;estimated_living_with_hiv;estimated_living_with_hiv
2524;estimated_living_with_hiv;estimated_living_with_hiv
2525;estimated_living_with_hiv;estimated_living_with_hiv
2526;estimated_living_with_hiv;estimated_living_with_hiv
2527;estimated_living_with_hiv;estimated_living_with_hiv
2528;estimated_living_with_hiv;estimated_living_with_hiv
2529;estimated_living_with_hiv;estimated_living_with_hiv
2530;estimated_living_with_hiv;estimated_living_with_hiv
2531;estimated_living_with_hiv;estimated_living_with_hiv
2532;estimated_living_with_hiv;estimated_living_with_hiv
2533;estimated_living_with_hiv;estimated_living_with_hiv
2534;estimated_living_with_hiv;estimated_living_with_hiv
2535;estimated_living_with_hiv;estimated_living_with_hiv
2536;estimated_living_with_hiv;estimated_living_with_hiv
2537;estimated_living_with_hiv;estimated_living_with_hiv
2538;estimated_living_with_hiv;estimated_living_with_hiv
2539;estimated_living_with_hiv;estimated_living_with_hiv
2540;estimated_living_with_hiv;estimated_living_with_hiv
2541;estimated_living_with_hiv;estimated_living_with_hiv
2542;estimated_living_with_hiv;estimated_living_with_hiv
2543;estimated_living_with_hiv;estimated_living_with_hiv
2544;estimated_living_with_hiv;estimated_living_with_hiv
2545;estimated_living_with_hiv;estimated_living_with_hiv
2546;estimated_living_with_hiv;estimated_living_with_hiv
2547;estimated_living_with_hiv;estimated_living_with_hiv
2548;estimated_living_with_hiv;estimated_living_with_hiv
2549;estimated_living_with_hiv;estimated_living_with_hiv
2550;estimated_living_with_hiv;estimated_living_with_hiv
2551;needing_antiretrovirals;needing_antiretrovirals
2552;needing_antiretrovirals;needing_antiretrovirals
2553;needing_antiretrovirals;needing_antiretrovirals
2554;needing_antiretrovirals;needing_antiretrovirals
2555;needing_antiretrovirals;needing_antiretrovirals
2556;needing_antiretrovirals;needing_antiretrovirals
2557;needing_antiretrovirals;needing_antiretrovirals
2558;needing_antiretrovirals;needing_antiretrovirals
2559;needing_antiretrovirals;needing_antiretrovirals
2560;needing_antiretrovirals;needing_antiretrovirals
2561;needing_antiretrovirals;needing_antiretrovirals
2562;needing_antiretrovirals;needing_antiretrovirals
2563;needing_antiretrovirals;needing_antiretrovirals
2564;needing_antiretrovirals;needing_antiretrovirals
2565;needing_antiretrovirals;needing_antiretrovirals
2566;needing_antiretrovirals;needing_antiretrovirals
2567;needing_antiretrovirals;needing_antiretrovirals
2568;needing_antiretrovirals;needing_antiretrovirals
2569;needing_antiretrovirals;needing_antiretrovirals
2570;needing_antiretrovirals;needing_antiretrovirals
2571;needing_antiretrovirals;needing_antiretrovirals
2572;needing_antiretrovirals;needing_antiretrovirals
2573;needing_antiretrovirals;needing_antiretrovirals
2574;needing_antiretrovirals;needing_antiretrovirals
2575;needing_antiretrovirals;needing_antiretrovirals
2576;needing_antiretrovirals;needing_antiretrovirals
2577;needing_antiretrovirals;needing_antiretrovirals
2578;needing_antiretrovirals;needing_antiretrovirals
2579;needing_antiretrovirals;needing_antiretrovirals
2580;needing_antiretrovirals;needing_antiretrovirals
2581;needing_antiretrovirals;needing_antiretrovirals
2582;needing_antiretrovirals;needing_antiretrovirals
2583;needing_antiretrovirals;needing_antiretrovirals
2584;needing_antiretrovirals;needing_antiretrovirals
2585;needing_antiretrovirals;needing_antiretrovirals
2586;needing_antiretrovirals;needing_antiretrovirals
2587;needing_antiretrovirals;needing_antiretrovirals
2588;needing_antiretrovirals;needing_antiretrovirals
2589;needing_antiretrovirals;needing_antiretrovirals
2590;needing_antiretrovirals;needing_antiretrovirals
2591;needing_antiretrovirals;needing_antiretrovirals
2592;needing_antiretrovirals;needing_antiretrovirals
2593;needing_antiretrovirals;needing_antiretrovirals
2594;needing_antiretrovirals;needing_antiretrovirals
2595;needing_antiretrovirals;needing_antiretrovirals
2596;needing_antiretrovirals;needing_antiretrovirals
2597;needing_antiretrovirals;needing_antiretrovirals
2598;needing_antiretrovirals;needing_antiretrovirals
2599;needing_antiretrovirals;needing_antiretrovirals
2600;needing_antiretrovirals;needing_antiretrovirals
2601;needing_antiretrovirals;needing_antiretrovirals
2602;needing_antiretrovirals;needing_antiretrovirals
2603;needing_antiretrovirals;needing_antiretrovirals
2604;needing_antiretrovirals;needing_antiretrovirals
2605;needing_antiretrovirals;needing_antiretrovirals
2606;needing_antiretrovirals;needing_antiretrovirals
2607;needing_antiretrovirals;needing_antiretrovirals
2608;needing_antiretrovirals;needing_antiretrovirals
2609;needing_antiretrovirals;needing_antiretrovirals
2610;needing_antiretrovirals;needing_antiretrovirals
2611;needing_antiretrovirals;needing_antiretrovirals
2612;needing_antiretrovirals;needing_antiretrovirals
2613;needing_antiretrovirals;needing_antiretrovirals
2614;needing_antiretrovirals;needing_antiretrovirals
2615;needing_antiretrovirals;needing_antiretrovirals
2616;needing_antiretrovirals;needing_antiretrovirals
2617;needing_antiretrovirals;needing_antiretrovirals
2618;needing_antiretrovirals;needing_antiretrovirals
2619;needing_antiretrovirals;needing_antiretrovirals
2620;needing_antiretrovirals;needing_antiretrovirals
2621;needing_antiretrovirals;needing_antiretrovirals
2622;needing_antiretrovirals;needing_antiretrovirals
2623;needing_antiretrovirals;needing_antiretrovirals
2624;needing_antiretrovirals;needing_antiretrovirals
2625;needing_antiretrovirals;needing_antiretrovirals
2626;needing_antiretrovirals;needing_antiretrovirals
2627;needing_antiretrovirals;needing_antiretrovirals
2628;needing_antiretrovirals;needing_antiretrovirals
2629;needing_antiretrovirals;needing_antiretrovirals
2630;needing_antiretrovirals;needing_antiretrovirals
2631;needing_antiretrovirals;needing_antiretrovirals
2632;needing_antiretrovirals;needing_antiretrovirals
2633;needing_antiretrovirals;needing_antiretrovirals
2634;needing_antiretrovirals;needing_antiretrovirals
2635;needing_antiretrovirals;needing_antiretrovirals
2636;needing_antiretrovirals;needing_antiretrovirals
2637;needing_antiretrovirals;needing_antiretrovirals
2638;needing_antiretrovirals;needing_antiretrovirals
2639;needing_antiretrovirals;needing_antiretrovirals
2640;needing_antiretrovirals;needing_antiretrovirals
2641;needing_antiretrovirals;needing_antiretrovirals
2642;needing_antiretrovirals;needing_antiretrovirals
2643;needing_antiretrovirals;needing_antiretrovirals
2644;needing_antiretrovirals;needing_antiretrovirals
2645;needing_antiretrovirals;needing_antiretrovirals
2646;needing_antiretrovirals;needing_antiretrovirals
2647;needing_antiretrovirals;needing_antiretrovirals
2648;needing_antiretrovirals;needing_antiretrovirals
2649;needing_antiretrovirals;needing_antiretrovirals
2650;needing_antiretrovirals;needing_antiretrovirals
2651;needing_antiretrovirals;needing_antiretrovirals
2652;needing_antiretrovirals;needing_antiretrovirals
2653;needing_antiretrovirals;needing_antiretrovirals
2654;needing_antiretrovirals;needing_antiretrovirals
2655;needing_antiretrovirals;needing_antiretrovirals
2656;needing_antiretrovirals;needing_antiretrovirals
2657;needing_antiretrovirals;needing_antiretrovirals
2658;needing_antiretrovirals;needing_antiretrovirals
2659;needing_antiretrovirals;needing_antiretrovirals
2660;needing_antiretrovirals;needing_antiretrovirals
2661;needing_antiretrovirals;needing_antiretrovirals
2662;needing_antiretrovirals;needing_antiretrovirals
2663;needing_antiretrovirals;needing_antiretrovirals
2664;needing_antiretrovirals;needing_antiretrovirals
2665;needing_antiretrovirals;needing_antiretrovirals
2666;needing_antiretrovirals;needing_antiretrovirals
2667;needing_antiretrovirals;needing_antiretrovirals
2668;needing_antiretrovirals;needing_antiretrovirals
2669;needing_antiretrovirals;needing_antiretrovirals
2670;needing_antiretrovirals;needing_antiretrovirals
2671;needing_antiretrovirals;needing_antiretrovirals
2672;needing_antiretrovirals;needing_antiretrovirals
2673;needing_antiretrovirals;needing_antiretrovirals
2674;needing_antiretrovirals;needing_antiretrovirals
2675;needing_antiretrovirals;needing_antiretrovirals
2676;needing_antiretrovirals;needing_antiretrovirals
2677;needing_antiretrovirals;needing_antiretrovirals
2678;needing_antiretrovirals;needing_antiretrovirals
2679;needing_antiretrovirals;needing_antiretrovirals
2680;needing_antiretrovirals;needing_antiretrovirals
2681;needing_antiretrovirals;needing_antiretrovirals
2682;needing_antiretrovirals;needing_antiretrovirals
2683;needing_antiretrovirals;needing_antiretrovirals
2684;needing_antiretrovirals;needing_antiretrovirals
2685;needing_antiretrovirals;needing_antiretrovirals
2686;needing_antiretrovirals;needing_antiretrovirals
2687;needing_antiretrovirals;needing_antiretrovirals
2688;needing_antiretrovirals;needing_antiretrovirals
2689;needing_antiretrovirals;needing_antiretrovirals
2690;needing_antiretrovirals;needing_antiretrovirals
2691;needing_antiretrovirals;needing_antiretrovirals
2692;needing_antiretrovirals;needing_antiretrovirals
2693;needing_antiretrovirals;needing_antiretrovirals
2694;needing_antiretrovirals;needing_antiretrovirals
2695;needing_antiretrovirals;needing_antiretrovirals
2696;needing_antiretrovirals;needing_antiretrovirals
2697;needing_antiretrovirals;needing_antiretrovirals
2698;needing_antiretrovirals;needing_antiretrovirals
2699;needing_antiretrovirals;needing_antiretrovirals
2700;needing_antiretrovirals;needing_antiretrovirals
2701;needing_antiretrovirals;needing_antiretrovirals
2702;needing_antiretrovirals;needing_antiretrovirals
2703;needing_antiretrovirals;needing_antiretrovirals
2704;needing_antiretrovirals;needing_antiretrovirals
2705;needing_antiretrovirals;needing_antiretrovirals
2706;needing_antiretrovirals;needing_antiretrovirals
2707;needing_antiretrovirals;needing_antiretrovirals
2708;needing_antiretrovirals;needing_antiretrovirals
2709;needing_antiretrovirals;needing_antiretrovirals
2710;needing_antiretrovirals;needing_antiretrovirals
2711;needing_antiretrovirals;needing_antiretrovirals
2712;needing_antiretrovirals;needing_antiretrovirals
2713;needing_antiretrovirals;needing_antiretrovirals
2714;needing_antiretrovirals;needing_antiretrovirals
2715;needing_antiretrovirals;needing_antiretrovirals
2716;needing_antiretrovirals;needing_antiretrovirals
2717;needing_antiretrovirals;needing_antiretrovirals
2718;needing_antiretrovirals;needing_antiretrovirals
2719;needing_antiretrovirals;needing_antiretrovirals
2720;needing_antiretrovirals;needing_antiretrovirals
2721;percentage_received;percentage_received
2722;percentage_received;percentage_received
2723;percentage_received;percentage_received
2724;percentage_received;percentage_received
2725;percentage_received;percentage_received
2726;percentage_received;percentage_received
2727;percentage_received;percentage_received
2728;percentage_received;percentage_received
2729;percentage_received;percentage_received
2730;percentage_received;percentage_received
2731;percentage_received;percentage_received
2732;percentage_received;percentage_received
2733;percentage_received;percentage_received
2734;percentage_received;percentage_received
2735;percentage_received;percentage_received
2736;percentage_received;percentage_received
2737;percentage_received;percentage_received
2738;percentage_received;percentage_received
2739;percentage_received;percentage_received
2740;percentage_received;percentage_received
2741;percentage_received;percentage_received
2742;percentage_received;percentage_received
2743;percentage_received;percentage_received
2744;percentage_received;percentage_received
2745;percentage_received;percentage_received
2746;percentage_received;percentage_received
2747;percentage_received;percentage_received
2748;percentage_received;percentage_received
2749;percentage_received;percentage_received
2750;percentage_received;percentage_received
2751;percentage_received;percentage_received
2752;percentage_received;percentage_received
2753;percentage_received;percentage_received
2754;percentage_received;percentage_received
2755;percentage_received;percentage_received
2756;percentage_received;percentage_received
2757;percentage_received;percentage_received
2758;percentage_received;percentage_received
2759;percentage_received;percentage_received
2760;percentage_received;percentage_received
2761;percentage_received;percentage_received
2762;percentage_received;percentage_received
2763;percentage_received;percentage_received
2764;percentage_received;percentage_received
2765;percentage_received;percentage_received
2766;percentage_received;percentage_received
2767;percentage_received;percentage_received
2768;percentage_received;percentage_received
2769;percentage_received;percentage_received
2770;percentage_received;percentage_received
2771;percentage_received;percentage_received
2772;percentage_received;percentage_received
2773;percentage_received;percentage_received
2774;percentage_received;percentage_received
2775;percentage_received;percentage_received
2776;percentage_received;percentage_received
2777;percentage_received;percentage_received
2778;percentage_received;percentage_received
2779;percentage_received;percentage_received
2780;percentage_received;percentage_received
2781;percentage_received;percentage_received
2782;percentage_received;percentage_received
2783;percentage_received;percentage_received
2784;percentage_received;percentage_received
2785;percentage_received;percentage_received
2786;percentage_received;percentage_received
2787;percentage_received;percentage_received
2788;percentage_received;percentage_received
2789;percentage_received;percentage_received
2790;percentage_received;percentage_received
2791;percentage_received;percentage_received
2792;percentage_received;percentage_received
2793;percentage_received;percentage_received
2794;percentage_received;percentage_received
2795;percentage_received;percentage_received
2796;percentage_received;percentage_received
2797;percentage_received;percentage_received
2798;percentage_received;percentage_received
2799;percentage_received;percentage_received
2800;percentage_received;percentage_received
2801;percentage_received;percentage_received
2802;percentage_received;percentage_received
2803;percentage_received;percentage_received
2804;percentage_received;percentage_received
2805;percentage_received;percentage_received
2806;percentage_received;percentage_received
2807;percentage_received;percentage_received
2808;percentage_received;percentage_received
2809;percentage_received;percentage_received
2810;percentage_received;percentage_received
2811;percentage_received;percentage_received
2812;percentage_received;percentage_received
2813;percentage_received;percentage_received
2814;percentage_received;percentage_received
2815;percentage_received;percentage_received
2816;percentage_received;percentage_received
2817;percentage_received;percentage_received
2818;percentage_received;percentage_received
2819;percentage_received;percentage_received
2820;percentage_received;percentage_received
2821;percentage_received;percentage_received
2822;percentage_received;percentage_received
2823;percentage_received;percentage_received
2824;percentage_received;percentage_received
2825;percentage_received;percentage_received
2826;percentage_received;percentage_received
2827;percentage_received;percentage_received
2828;percentage_received;percentage_received
2829;percentage_received;percentage_received
2830;percentage_received;percentage_received
2831;percentage_received;percentage_received
2832;percentage_received;percentage_received
2833;percentage_received;percentage_received
2834;percentage_received;percentage_received
2835;percentage_received;percentage_received
2836;percentage_received;percentage_received
2837;percentage_received;percentage_received
2838;percentage_received;percentage_received
2839;percentage_received;percentage_received
2840;percentage_received;percentage_received
2841;percentage_received;percentage_received
2842;percentage_received;percentage_received
2843;percentage_received;percentage_received
2844;percentage_received;percentage_received
2845;percentage_received;percentage_received
2846;percentage_received;percentage_received
2847;percentage_received;percentage_received
2848;percentage_received;percentage_received
2849;percentage_received;percentage_received
2850;percentage_received;percentage_received
2851;percentage_received;percentage_received
2852;percentage_received;percentage_received
2853;percentage_received;percentage_received
2854;percentage_received;percentage_received
2855;percentage_received;percentage_received
2856;percentage_received;percentage_received
2857;percentage_received;percentage_received
2858;percentage_received;percentage_received
2859;percentage_received;percentage_received
2860;percentage_received;percentage_received
2861;percentage_received;percentage_received
2862;percentage_received;percentage_received
2863;percentage_received;percentage_received
2864;percentage_received;percentage_received
2865;percentage_received;percentage_received
2866;percentage_received;percentage_received
2867;percentage_received;percentage_received
2868;percentage_received;percentage_received
2869;percentage_received;percentage_received
2870;percentage_received;percentage_received
2871;percentage_received;percentage_received
2872;percentage_received;percentage_received
2873;percentage_received;percentage_received
2874;percentage_received;percentage_received
2875;percentage_received;percentage_received
2876;percentage_received;percentage_received
2877;percentage_received;percentage_received
2878;percentage_received;percentage_received
2879;percentage_received;percentage_received
2880;percentage_received;percentage_received
2881;percentage_received;percentage_received
2882;percentage_received;percentage_received
2883;percentage_received;percentage_received
2884;percentage_received;percentage_received
2885;percentage_received;percentage_received
2886;percentage_received;percentage_received
2887;percentage_received;percentage_received
2888;percentage_received;percentage_received
2889;percentage_received;percentage_received
2890;percentage_received;percentage_received
2891;received_antiretrovirals;received_antiretrovirals
2892;received_antiretrovirals;received_antiretrovirals
2893;received_antiretrovirals;received_antiretrovirals
2894;received_antiretrovirals;received_antiretrovirals
2895;received_antiretrovirals;received_antiretrovirals
2896;received_antiretrovirals;received_antiretrovirals
2897;received_antiretrovirals;received_antiretrovirals
2898;received_antiretrovirals;received_antiretrovirals
2899;received_antiretrovirals;received_antiretrovirals
2900;received_antiretrovirals;received_antiretrovirals
2901;received_antiretrovirals;received_antiretrovirals
2902;received_antiretrovirals;received_antiretrovirals
2903;received_antiretrovirals;received_antiretrovirals
2904;received_antiretrovirals;received_antiretrovirals
2905;received_antiretrovirals;received_antiretrovirals
2906;received_antiretrovirals;received_antiretrovirals
2907;received_antiretrovirals;received_antiretrovirals
2908;received_antiretrovirals;received_antiretrovirals
2909;received_antiretrovirals;received_antiretrovirals
2910;received_antiretrovirals;received_antiretrovirals
2911;received_antiretrovirals;received_antiretrovirals
2912;received_antiretrovirals;received_antiretrovirals
2913;received_antiretrovirals;received_antiretrovirals
2914;received_antiretrovirals;received_antiretrovirals
2915;received_antiretrovirals;received_antiretrovirals
2916;received_antiretrovirals;received_antiretrovirals
2917;received_antiretrovirals;received_antiretrovirals
2918;received_antiretrovirals;received_antiretrovirals
2919;received_antiretrovirals;received_antiretrovirals
2920;received_antiretrovirals;received_antiretrovirals
2921;received_antiretrovirals;received_antiretrovirals
2922;received_antiretrovirals;received_antiretrovirals
2923;received_antiretrovirals;received_antiretrovirals
2924;received_antiretrovirals;received_antiretrovirals
2925;received_antiretrovirals;received_antiretrovirals
2926;received_antiretrovirals;received_antiretrovirals
2927;received_antiretrovirals;received_antiretrovirals
2928;received_antiretrovirals;received_antiretrovirals
2929;received_antiretrovirals;received_antiretrovirals
2930;received_antiretrovirals;received_antiretrovirals
2931;received_antiretrovirals;received_antiretrovirals
2932;received_antiretrovirals;received_antiretrovirals
2933;received_antiretrovirals;received_antiretrovirals
2934;received_antiretrovirals;received_antiretrovirals
2935;received_antiretrovirals;received_antiretrovirals
2936;received_antiretrovirals;received_antiretrovirals
2937;received_antiretrovirals;received_antiretrovirals
2938;received_antiretrovirals;received_antiretrovirals
2939;received_antiretrovirals;received_antiretrovirals
2940;received_antiretrovirals;received_antiretrovirals
2941;received_antiretrovirals;received_antiretrovirals
2942;received_antiretrovirals;received_antiretrovirals
2943;received_antiretrovirals;received_antiretrovirals
2944;received_antiretrovirals;received_antiretrovirals
2945;received_antiretrovirals;received_antiretrovirals
2946;received_antiretrovirals;received_antiretrovirals
2947;received_antiretrovirals;received_antiretrovirals
2948;received_antiretrovirals;received_antiretrovirals
2949;received_antiretrovirals;received_antiretrovirals
2950;received_antiretrovirals;received_antiretrovirals
2951;received_antiretrovirals;received_antiretrovirals
2952;received_antiretrovirals;received_antiretrovirals
2953;received_antiretrovirals;received_antiretrovirals
2954;received_antiretrovirals;received_antiretrovirals
2955;received_antiretrovirals;received_antiretrovirals
2956;received_antiretrovirals;received_antiretrovirals
2957;received_antiretrovirals;received_antiretrovirals
2958;received_antiretrovirals;received_antiretrovirals
2959;received_antiretrovirals;received_antiretrovirals
2960;received_antiretrovirals;received_antiretrovirals
2961;received_antiretrovirals;received_antiretrovirals
2962;received_antiretrovirals;received_antiretrovirals
2963;received_antiretrovirals;received_antiretrovirals
2964;received_antiretrovirals;received_antiretrovirals
2965;received_antiretrovirals;received_antiretrovirals
2966;received_antiretrovirals;received_antiretrovirals
2967;received_antiretrovirals;received_antiretrovirals
2968;received_antiretrovirals;received_antiretrovirals
2969;received_antiretrovirals;received_antiretrovirals
2970;received_antiretrovirals;received_antiretrovirals
2971;received_antiretrovirals;received_antiretrovirals
2972;received_antiretrovirals;received_antiretrovirals
2973;received_antiretrovirals;received_antiretrovirals
2974;received_antiretrovirals;received_antiretrovirals
2975;received_antiretrovirals;received_antiretrovirals
2976;received_antiretrovirals;received_antiretrovirals
2977;received_antiretrovirals;received_antiretrovirals
2978;received_antiretrovirals;received_antiretrovirals
2979;received_antiretrovirals;received_antiretrovirals
2980;received_antiretrovirals;received_antiretrovirals
2981;received_antiretrovirals;received_antiretrovirals
2982;received_antiretrovirals;received_antiretrovirals
2983;received_antiretrovirals;received_antiretrovirals
2984;received_antiretrovirals;received_antiretrovirals
2985;received_antiretrovirals;received_antiretrovirals
2986;received_antiretrovirals;received_antiretrovirals
2987;received_antiretrovirals;received_antiretrovirals
2988;received_antiretrovirals;received_antiretrovirals
2989;received_antiretrovirals;received_antiretrovirals
2990;received_antiretrovirals;received_antiretrovirals
2991;received_antiretrovirals;received_antiretrovirals
2992;received_antiretrovirals;received_antiretrovirals
2993;received_antiretrovirals;received_antiretrovirals
2994;received_antiretrovirals;received_antiretrovirals
2995;received_antiretrovirals;received_antiretrovirals
2996;received_antiretrovirals;received_antiretrovirals
2997;received_antiretrovirals;received_antiretrovirals
2998;received_antiretrovirals;received_antiretrovirals
2999;received_antiretrovirals;received_antiretrovirals
3000;received_antiretrovirals;received_antiretrovirals
3001;received_antiretrovirals;received_antiretrovirals
3002;received_antiretrovirals;received_antiretrovirals
3003;received_antiretrovirals;received_antiretrovirals
3004;received_antiretrovirals;received_antiretrovirals
3005;received_antiretrovirals;received_antiretrovirals
3006;received_antiretrovirals;received_antiretrovirals
3007;received_antiretrovirals;received_antiretrovirals
3008;received_antiretrovirals;received_antiretrovirals
3009;received_antiretrovirals;received_antiretrovirals
3010;received_antiretrovirals;received_antiretrovirals
3011;received_antiretrovirals;received_antiretrovirals
3012;received_antiretrovirals;received_antiretrovirals
3013;received_antiretrovirals;received_antiretrovirals
3014;received_antiretrovirals;received_antiretrovirals
3015;received_antiretrovirals;received_antiretrovirals
3016;received_antiretrovirals;received_antiretrovirals
3017;received_antiretrovirals;received_antiretrovirals
3018;received_antiretrovirals;received_antiretrovirals
3019;received_antiretrovirals;received_antiretrovirals
3020;received_antiretrovirals;received_antiretrovirals
3021;received_antiretrovirals;received_antiretrovirals
3022;received_antiretrovirals;received_antiretrovirals
3023;received_antiretrovirals;received_antiretrovirals
3024;received_antiretrovirals;received_antiretrovirals
3025;received_antiretrovirals;received_antiretrovirals
3026;received_antiretrovirals;received_antiretrovirals
3027;received_antiretrovirals;received_antiretrovirals
3028;received_antiretrovirals;received_antiretrovirals
3029;received_antiretrovirals;received_antiretrovirals
3030;received_antiretrovirals;received_antiretrovirals
3031;received_antiretrovirals;received_antiretrovirals
3032;received_antiretrovirals;received_antiretrovirals
3033;received_antiretrovirals;received_antiretrovirals
3034;received_antiretrovirals;received_antiretrovirals
3035;received_antiretrovirals;received_antiretrovirals
3036;received_antiretrovirals;received_antiretrovirals
3037;received_antiretrovirals;received_antiretrovirals
3038;received_antiretrovirals;received_antiretrovirals
3039;received_antiretrovirals;received_antiretrovirals
3040;received_antiretrovirals;received_antiretrovirals
3041;received_antiretrovirals;received_antiretrovirals
3042;received_antiretrovirals;received_antiretrovirals
3043;received_antiretrovirals;received_antiretrovirals
3044;received_antiretrovirals;received_antiretrovirals
3045;received_antiretrovirals;received_antiretrovirals
3046;received_antiretrovirals;received_antiretrovirals
3047;received_antiretrovirals;received_antiretrovirals
3048;received_antiretrovirals;received_antiretrovirals
3049;received_antiretrovirals;received_antiretrovirals
3050;received_antiretrovirals;received_antiretrovirals
